Study Name	Tungsten_Calibration
Sample Name	2024-04-25
Run Name	spot00
Operator	Angus
Date	4/25/2024
Time	11:07
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	11:08:54 AM
	
Time	Amplitude
3.105000E-8	-2.461502E-3
3.110000E-8	-3.859269E-3
3.115000E-8	-4.876761E-3
3.120000E-8	-5.450599E-3
3.125000E-8	-5.503701E-3
3.130000E-8	-5.054908E-3
3.135000E-8	-4.169313E-3
3.140000E-8	-2.872610E-3
3.145000E-8	-1.209335E-3
3.150000E-8	6.594935E-4
3.155000E-8	2.622534E-3
3.160000E-8	4.604417E-3
3.165000E-8	6.469820E-3
3.170000E-8	8.078280E-3
3.175000E-8	9.380122E-3
3.180000E-8	1.035822E-2
3.185000E-8	1.095775E-2
3.190000E-8	1.111877E-2
3.195000E-8	1.082585E-2
3.200000E-8	1.008586E-2
3.205000E-8	8.943320E-3
3.210000E-8	7.459905E-3
3.215000E-8	5.683576E-3
3.220000E-8	3.727387E-3
3.225000E-8	1.752356E-3
3.230000E-8	-1.455930E-4
3.235000E-8	-1.933913E-3
3.240000E-8	-3.550938E-3
3.245000E-8	-4.851067E-3
3.250000E-8	-5.745227E-3
3.255000E-8	-6.207723E-3
3.260000E-8	-6.200871E-3
3.265000E-8	-5.729810E-3
3.270000E-8	-4.857919E-3
3.275000E-8	-3.641724E-3
3.280000E-8	-2.105208E-3
3.285000E-8	-3.425823E-4
3.290000E-8	1.529672E-3
3.295000E-8	3.420769E-3
3.300000E-8	5.212515E-3
3.305000E-8	6.762735E-3
3.310000E-8	8.023466E-3
3.315000E-8	8.943320E-3
3.320000E-8	9.422946E-3
3.325000E-8	9.445214E-3
3.330000E-8	9.027254E-3
3.335000E-8	8.163928E-3
3.340000E-8	6.899771E-3
3.345000E-8	5.346125E-3
3.350000E-8	3.571509E-3
3.355000E-8	1.668421E-3
3.360000E-8	-1.935556E-4
3.365000E-8	-1.911645E-3
3.370000E-8	-3.444735E-3
3.375000E-8	-4.705466E-3
3.380000E-8	-5.563654E-3
3.385000E-8	-5.997030E-3
3.390000E-8	-6.012447E-3
3.395000E-8	-5.585922E-3
3.400000E-8	-4.734586E-3
3.405000E-8	-3.496123E-3
3.410000E-8	-1.961320E-3
3.415000E-8	-2.329535E-4
3.420000E-8	1.575922E-3
3.425000E-8	3.412204E-3
3.430000E-8	5.193672E-3
3.435000E-8	6.798706E-3
3.440000E-8	8.136520E-3
3.445000E-8	9.121467E-3
3.450000E-8	9.678176E-3
3.455000E-8	9.782665E-3
3.460000E-8	9.452066E-3
3.465000E-8	8.715498E-3
3.470000E-8	7.624348E-3
3.475000E-8	6.230007E-3
3.480000E-8	4.587288E-3
3.485000E-8	2.807533E-3
3.490000E-8	1.012361E-3
3.495000E-8	-7.485515E-4
3.500000E-8	-2.384419E-3
3.505000E-8	-3.744501E-3
3.510000E-8	-4.720883E-3
3.515000E-8	-5.332406E-3
3.520000E-8	-5.567080E-3
3.525000E-8	-5.330693E-3
3.530000E-8	-4.631809E-3
3.535000E-8	-3.571493E-3
3.540000E-8	-2.252522E-3
3.545000E-8	-7.468385E-4
3.550000E-8	8.547698E-4
3.555000E-8	2.487211E-3
3.560000E-8	4.073403E-3
3.565000E-8	5.515707E-3
3.570000E-8	6.742179E-3
3.575000E-8	7.701431E-3
3.580000E-8	8.311241E-3
3.585000E-8	8.533925E-3
3.590000E-8	8.436287E-3
3.595000E-8	8.018327E-3
3.600000E-8	7.221805E-3
3.605000E-8	6.123804E-3
3.610000E-8	4.871638E-3
3.615000E-8	3.468732E-3
3.620000E-8	1.915086E-3
3.625000E-8	3.408848E-4
3.630000E-8	-1.123688E-3
3.635000E-8	-2.418678E-3
3.640000E-8	-3.520105E-3
3.645000E-8	-4.352598E-3
3.650000E-8	-4.868196E-3
3.655000E-8	-5.012084E-3
3.660000E-8	-4.755142E-3
3.665000E-8	-4.104221E-3
3.670000E-8	-3.078164E-3
3.675000E-8	-1.716368E-3
3.680000E-8	-1.318894E-4
3.685000E-8	1.591338E-3
3.690000E-8	3.398501E-3
3.695000E-8	5.145710E-3
3.700000E-8	6.685652E-3
3.705000E-8	7.956661E-3
3.710000E-8	8.915913E-3
3.715000E-8	9.441788E-3
3.720000E-8	9.488038E-3
3.725000E-8	9.095772E-3
3.730000E-8	8.288973E-3
3.735000E-8	7.113889E-3
3.740000E-8	5.685289E-3
3.745000E-8	4.078542E-3
3.750000E-8	2.350175E-3
3.755000E-8	6.063920E-4
3.760000E-8	-1.026049E-3
3.765000E-8	-2.454650E-3
3.770000E-8	-3.600613E-3
3.775000E-8	-4.417690E-3
3.780000E-8	-4.881900E-3
3.785000E-8	-4.989816E-3
3.790000E-8	-4.708892E-3
3.795000E-8	-4.078526E-3
3.800000E-8	-3.151820E-3
3.805000E-8	-1.937339E-3
3.810000E-8	-4.779054E-4
3.815000E-8	1.108286E-3
3.820000E-8	2.725311E-3
3.825000E-8	4.308077E-3
3.830000E-8	5.757233E-3
3.835000E-8	6.985418E-3
3.840000E-8	7.954948E-3
3.845000E-8	8.624711E-3
3.850000E-8	8.917626E-3
3.855000E-8	8.811423E-3
3.860000E-8	8.285547E-3
3.865000E-8	7.336573E-3
3.870000E-8	6.055286E-3
3.875000E-8	4.535899E-3
3.880000E-8	2.881190E-3
3.885000E-8	1.199073E-3
3.890000E-8	-3.905449E-4
3.895000E-8	-1.829423E-3
3.900000E-8	-3.062747E-3
3.905000E-8	-3.958620E-3
3.910000E-8	-4.470792E-3
3.915000E-8	-4.659216E-3
3.920000E-8	-4.511903E-3
3.925000E-8	-3.989453E-3
3.930000E-8	-3.083302E-3
3.935000E-8	-1.865395E-3
3.940000E-8	-4.213780E-4
3.945000E-8	1.108286E-3
3.950000E-8	2.634525E-3
3.955000E-8	4.104236E-3
3.960000E-8	5.419782E-3
3.965000E-8	6.510931E-3
3.970000E-8	7.389674E-3
3.975000E-8	8.016614E-3
3.980000E-8	8.288973E-3
3.985000E-8	8.196474E-3
3.990000E-8	7.787079E-3
3.995000E-8	7.076204E-3
4.000000E-8	6.096397E-3
4.005000E-8	4.931591E-3
4.010000E-8	3.626323E-3
4.015000E-8	2.233695E-3
4.020000E-8	8.496309E-4
4.025000E-8	-4.333687E-4
4.030000E-8	-1.572480E-3
4.035000E-8	-2.492335E-3
4.040000E-8	-3.136404E-3
4.045000E-8	-3.487559E-3
4.050000E-8	-3.518392E-3
4.055000E-8	-3.189505E-3
4.060000E-8	-2.523168E-3
4.065000E-8	-1.569055E-3
4.070000E-8	-3.579989E-4
4.075000E-8	1.034630E-3
4.080000E-8	2.475221E-3
4.085000E-8	3.872988E-3
4.090000E-8	5.203950E-3
4.095000E-8	6.408154E-3
4.100000E-8	7.384535E-3
4.105000E-8	8.047447E-3
4.110000E-8	8.391750E-3
4.115000E-8	8.446564E-3
